Start Timestamp,End Timestamp,Dialogue
"02:35:43,907","02:35:46,098","caught your shed and cash your mattress,."
"02:35:46,139","02:35:47,970",Oh that right.
"02:35:48,074","02:35:49,974",Hei Jordan.
"02:35:50,009","02:35:55,106","Jordan, You're rotting away in jail, 2 your kids get out the college."
"02:35:55,114","02:35:57,981",That's not our ambition here.
"02:35:58,151","02:36:00,949",There's other people involve in this too.
"02:36:01,020","02:36:04,183","We think, they need to see their day in courts as well."
"02:36:06,225","02:36:08,921",Why do I sense there's an offer in the air?
"02:36:08,961","02:36:10,087",He's got good sense.
"02:36:10,129","02:36:12,063","What are you, Craskin?"
"02:36:12,231","02:36:14,790","Full cooperation, he provides us with the"
"02:36:14,791","02:36:17,866",comprehensive list of all coconspirators spanning
"02:36:17,867","02:36:21,003",the last seven years and he agrees to wear a wire.
"02:36:21,207","02:36:24,108",- Did you just say wear a wire? - A wire.
"02:36:24,210","02:36:27,077","Wow, wow, is that means, you want me to rat, is that it?"
"02:36:27,113","02:36:28,944","No, i want you to cooperate."
"02:36:28,981","02:36:31,074","- No, you want me to rat. - Yes, we want you to rat."
"02:36:31,117","02:36:35,178","That fucking exactly what we want you to do, to rat."
"02:36:39,125","02:36:40,922",How is Christy's party?
"02:36:41,060","02:36:44,029",- Fine. - Good.
"02:36:44,964","02:36:47,057","Babe, i've spoke to the lawyers again today."
"02:36:47,133","02:36:51,069",There is some really really great news.
"02:36:51,938","02:36:55,135","Turns out you completely off the hook, honey."
"02:36:55,174","02:36:57,039",I know that already.
"02:36:57,076","02:37:02,207","Right, exactly, you never did anything wrong in first place right?"
"02:37:02,982","02:37:09,148","It turns out, all the FBI really wants for me is to a coorperate."
"02:37:09,188","02:37:11,693",You know.. turns out i have so much information
"02:37:11,694","02:37:13,989",about the stock market and the Wallstreet..
"02:37:14,026","02:37:16,548",That i could save the government years of
"02:37:16,549","02:37:19,191",heartache not to mention countless dollars.
"02:37:21,000","02:37:22,934",It gets even better babe.
"02:37:22,969","02:37:28,908","Because if i do to sign cooperate, i might only be looking at 4 short years."
"02:37:28,975","02:37:33,105","How much case, we could start fresh maybe sell the house."
"02:37:33,112","02:37:36,980",And any fine that i have to pay wouldn't due till i serve term.
"02:37:37,016","02:37:40,975","So, we still have plenty money left over, you know."
"02:37:41,988","02:37:47,085","You think, of course bug me out a little bit is this whole idea for doing it."
"02:37:47,126","02:37:49,094",Give an information about my friends.
"02:37:49,195","02:37:52,961","Ohh, like he said, ther is no friend on Wallstrett right."
"02:37:52,965","02:37:54,057",Right.
"02:37:54,133","02:37:58,126",It's exactly silver lining to that too honey because they said eventually.
"02:37:58,171","02:38:01,038",Eventually everyone gonna have to give an information on this case.
"02:38:01,073","02:38:04,099","So at the end of the day, might not even a factor, you know."
"02:38:04,110","02:38:08,103","- Well, that's a good news, right. - Yeah, yeah."
"02:38:08,147","02:38:10,206",I'm really happy for you.
"02:38:11,984","02:38:15,112",What do you mean you happy for me?
"02:38:15,188","02:38:19,124",- You should be happy for the both of us right? - Yeah right.
"02:38:19,158","02:38:20,182",Alright.
"02:38:22,094","02:38:23,925",Come here baby.
"02:38:24,163","02:38:27,132","- Gimme a kiss, sweetheart. - Jordan."
"02:38:28,100","02:38:31,035",- Let's make love. Please. - No.
"02:38:31,070","02:38:33,197",Jordan stop it! No!
"02:38:33,206","02:38:35,902",Jordan stop it.
"02:38:42,181","02:38:44,206",I Fucking hate you Jordan.
"02:38:44,951","02:38:48,011",- Get off me. - Ohh Baby don't do that.
"02:38:48,120","02:38:50,179",You know how much i love you right.
"02:38:50,189","02:38:53,920","Stop that sweetie, please."
"02:38:58,064","02:39:00,999",You want to fuck me Jordan?
"02:39:02,134","02:39:04,193",You want to fuck me?
"02:39:04,971","02:39:10,932","Good, go ahead, go ahead and fucked me."
"02:39:10,977","02:39:13,036",I want you to fuck me real hard.
"02:39:13,045","02:39:16,913",I want you to fuck me like its a last fucking time.
"02:39:16,949","02:39:19,975","- Come babe, cause i need you to come for me baby. - Oh i like that."
"02:39:20,019","02:39:27,016","Come for me baby, i need you to come for me like its a last fucking time."
"02:39:27,193","02:39:29,957",Come baby.
"02:39:57,990","02:40:02,120","Ohh, baby that was so fucking great."
"02:40:05,931","02:40:07,990",That was a last time.
"02:40:08,067","02:40:10,001",What do you mean baby?
"02:40:10,036","02:40:13,005",I mean that was a last time we had a sex.
"02:40:14,073","02:40:16,098",What are you talking about.
"02:40:18,044","02:40:20,103",I want to divorce.
"02:40:21,947","02:40:23,544","What do you mean, you want a divorce? What"
"02:40:23,545","02:40:25,178",is that suppose to mean you want a divorce.
"02:40:25,217","02:40:29,051",Get off me! i want a divorce.
"02:40:29,055","02:40:32,991",- What the fuck is wrong with you? - I don't love you any more Jordan.
"02:40:33,993","02:40:36,120",You don't love me.
"02:40:36,128","02:40:37,959",You don't love me anymore huh?
"02:40:37,997","02:40:39,931",Well it'sjust fucking convinience for
"02:40:39,932","02:40:41,916","you, now i'm under federal indigement"
"02:40:41,917","02:40:44,061",with electronic brace around my ankle.
"02:40:44,103","02:40:46,003","Now you decide you don't fucking love me anymore, is that right?"
"02:40:46,005","02:40:47,996","No, no."
"02:40:48,074","02:40:50,133",What kind a person are you? Tell me.
"02:40:50,176","02:40:52,940",- You married me. - What the fuck is that suppose to mean.
"02:40:52,945","02:40:57,109","Jordan, this is how it's gonna go, i'm gonna take the custody of the kids."
"02:40:57,149","02:41:01,108","If you agree to divorce right now, i will allow you to take shift, okay"
"02:41:01,153","02:41:02,950",Don't try to fight it.
"02:41:03,022","02:41:07,049",It will save us both a lot of money and i got a felling you gonna need it.
"02:41:08,961","02:41:12,021","You're not taking my kids, sweetheart, you hear me."
"02:41:12,064","02:41:13,481","I already talk to lawyer, he said if"
"02:41:13,482","02:41:16,000","you get convicted, i've got a good chance to getting custody."
"02:41:16,035","02:41:18,242","I got news for you, you're not fucking"
"02:41:18,243","02:41:21,029",taking my children you vicious fucking conman.
"02:41:21,040","02:41:23,031",Fuck you! You fucking bitch.
"02:41:23,075","02:41:26,010","You're not fucking taking my goddamn fucking kids, you hear me."
"02:41:26,011","02:41:29,913",Fuck you! You're not takin my fuckin kids.
"02:41:38,190","02:41:40,158",Fuckin bitch.
"02:41:42,228","02:41:44,958",Fuckin whore.
"02:41:48,134","02:41:51,968","Fucking bitch, piece of shit, fuckin whore."
"02:42:00,179","02:42:02,909",Look at yourself Jordan.
"02:42:03,082","02:42:04,014",Sick.
"02:42:04,116","02:42:05,981",- You're a sick man - Fuck you.
"02:42:05,985","02:42:07,953","I've told you not taking my fucking kids, you fucking.."
"02:42:08,020","02:42:10,079",You think i will let my kids near you.
"02:42:10,122","02:42:11,146",Look at yourself.
"02:42:11,190","02:42:12,987",You know what my lawyer said.
"02:42:13,025","02:42:16,119",My lawyer said that you're gonna prison for 20 years Jordan.
"02:42:16,128","02:42:19,928","20 fucking years, you never gonna see the kids again."
"02:42:19,965","02:42:21,127",- You think i'm not gonna see my kids again?
"02:42:21,128","02:42:22,160","- No, i'm not letting you near my kids."
"02:42:22,234","02:42:25,101","You don't get understand what i fucking tell you, huh?"
"02:42:25,104","02:42:28,005",Don't you fucking touch her.
"02:42:28,073","02:42:31,042",Don't you fucking touch me.
"02:42:31,243","02:42:35,009",Sweetheart.. you gonna go with daddy alright.
"02:42:35,014","02:42:36,982","You cool right, you're with daddy."
"02:42:40,019","02:42:42,078",Don't you fucking touch her Jordan.
"02:42:42,087","02:42:45,113",I swear i will fucking kill you!
"02:42:47,226","02:42:49,057",Alright baby.
"02:42:49,195","02:42:53,962","Daddy will go little trip together okay, litle trip together."
"02:42:54,133","02:42:56,192",Get the key
"02:42:56,936","02:43:01,168","There you go. Go inside, put your seat belt on, okay."
"02:43:01,207","02:43:02,970","Here you go, get your legs in."
"02:43:02,975","02:43:04,101",I'll take her with me.
"02:43:04,143","02:43:07,010",I'll told you i'll taking her with me. You fucking bitch.
"02:43:07,046","02:43:10,174",You're not gonna stop me.
"02:43:10,983","02:43:12,974",Little trip.
"02:43:13,085","02:43:15,019",Don't don't
"02:43:15,120","02:43:17,179",Get the hell out of here.
"02:43:19,191","02:43:20,954",Close the door.
"02:43:20,993","02:43:22,119",Mommy!
"02:43:22,194","02:43:25,095",- Get out of here. - Open the fucking door.
"02:43:29,201","02:43:30,964",No!
"02:43:43,015","02:43:44,141",Naomi!
"02:43:46,051","02:43:48,042","- Mommy! - honey, It's okay."
"02:43:52,191","02:43:53,954",You're alright.
"02:43:53,959","02:43:55,927",It's alright.
"02:43:57,129","02:43:59,097",What's the matter with you.
"02:43:59,131","02:44:01,031",You alright.
"02:44:08,073","02:44:09,973",Paragraph one
"02:44:10,009","02:44:12,069",The defendant shall plead guilty to all counts
"02:44:12,070","02:44:14,173",of the indictment currently pending against him
"02:44:14,246","02:44:19,081",in the United States District Court for the Eastern District of New York.
"02:44:19,118","02:44:20,016",Paragraph 2
"02:44:20,052","02:44:21,076",Talk normally.
"02:44:21,086","02:44:24,146",The defendant shall participate in undercover activities
"02:44:24,189","02:44:25,952",Breath normally
"02:44:25,958","02:44:29,018",wearing a recording device also known a wire
"02:44:29,094","02:44:31,221",After 5 minutes you'll forget you having on.
"02:44:31,931","02:44:35,059",Conjungtion of the investigation..
"02:44:35,100","02:44:36,032",Paragraph 4.
"02:44:36,035","02:44:39,129",The defendant must not commit or attempted to commit any further crime.
"02:44:39,204","02:44:40,967",Please.
"02:44:41,006","02:44:44,942","Let me just sign the fucking thing, alright, thank you."
"02:44:48,047","02:44:51,210",- Just here? - That will be good.
"02:44:52,184","02:44:53,116",Thank you.
"02:44:53,185","02:44:55,983","It, wasnt even a choice."
"02:44:56,121","02:44:59,113",For the next 6 hour i came up with the list.
"02:44:59,158","02:45:03,056","Friends, enemies, business associates dan anybody"
"02:45:03,057","02:45:07,031",you ever known me or taking so much as a stock tip
"02:45:08,766","02:45:10,631",[CHEERING]
"02:45:16,108","02:45:18,076",First name on the list.
"02:45:18,177","02:45:20,077",was Donnie.
"02:45:21,146","02:45:25,014",George do you know how good it is to have yo back in this office.
"02:45:25,050","02:45:28,986","It's not to say when you gone, it's sad, you understand."
"02:45:29,021","02:45:30,079",I fucking stiff mad now.
"02:45:30,122","02:45:31,180",I can't
"02:45:31,223","02:45:33,054",I can't even think about it you know.
"02:45:33,092","02:45:35,151",Everytime i think about them my blood boils.
"02:45:35,194","02:45:37,890",- I can't even say his name. - I know.
"02:45:37,963","02:45:40,056","You know, this is disgusting. I grew up with these guys."
"02:45:40,065","02:45:42,033",He betrayed me like that?
"02:45:42,968","02:45:44,026",Do you have a.
"02:45:44,103","02:45:46,162","Ever Get back, too, about um.."
"02:45:46,205","02:45:49,003",But um.. Account.
"02:45:49,041","02:45:51,100",( Don't Incriminate yourself i'm wearing a wire)
"02:45:54,013","02:45:57,005",You remember was like 4-5 miles or something like that right.
"02:45:57,049","02:46:00,212","It was supposed a take back 4-5 million, was it?"
"02:46:04,223","02:46:08,091",Actually i was... I was fucked up Jordan.
"02:46:08,127","02:46:12,086","Yeah right, it's stupid."
"02:46:12,131","02:46:17,091","If he calls you, you make sure you contacts me, okay?"
"02:46:18,037","02:46:21,006",- Of course. - Yeah.
"02:46:25,110","02:46:28,136","Are you gonna eat last piece, of your tail."
"02:46:28,213","02:46:30,943",It's all yours.
"02:46:31,116","02:46:33,050",I'll take it this.
"02:46:35,054","02:46:37,113","So, what else is"
"02:46:39,158","02:46:41,956",Tell me and everything.
"02:46:42,061","02:46:45,121","You know.. how it is, she hate my fucking guts."
"02:46:47,032","02:46:49,023","How she, good"
"02:46:49,134","02:46:53,036","She still alive, so, my life fucked you know."
"02:46:53,072","02:46:55,006",No.
"02:47:01,046","02:47:02,980",Mr. Jordan.
"02:47:04,016","02:47:06,041",Mr Jordan You got a visitor.
"02:47:06,185","02:47:08,050",What?
"02:47:08,053","02:47:10,078",You got a visitor.
"02:47:25,170","02:47:27,161",I need you to get dress.
"02:47:28,073","02:47:30,098",What the fuck is going on.
"02:47:34,213","02:47:36,943",You going to jail.
"02:47:49,962","02:47:54,058",- I will get some clothes - We'll give you hand with that.
"02:48:02,074","02:48:03,939",Okay.
"02:48:15,954","02:48:21,085","FBI, every body sit down, put your hands.. Shut up."
"02:48:54,159","02:48:56,184",I gave up everyone.
"02:48:56,195","02:49:02,998",And in returned i got 3 years some hell hole in nevada i never hear of.
"02:49:04,169","02:49:07,104",Like my pops mad maxx said.
"02:49:07,172","02:49:10,198",Chicken come home to roast.
"02:49:11,210","02:49:14,111",I wanna fucked that meat.
"02:49:18,984","02:49:23,011",Mr belfort has distinguished himself in terms of his cooperation.
"02:49:23,055","02:49:25,367",Mr belfort has helped the governmet went
"02:49:25,368","02:49:28,083",conviction of over 2 dozen serious offenders.
"02:49:28,994","02:49:31,834",And help them recover millions of dollars he
"02:49:31,835","02:49:34,990",made available for restritution to their victims.
"02:49:36,969","02:49:41,099",The sentence of the court should be 36 months in federal prison.
"02:49:42,074","02:49:45,100",Please remain the offended.
"02:49:47,212","02:49:48,975",I'm Sorry.
"02:50:07,065","02:50:09,124",Stratton Oakmont Belfort sentenced.
"02:50:40,198","02:50:42,189",I'm not ashamed to admit it.
"02:50:43,101","02:50:45,035",When we arrive at the prison.
"02:50:45,070","02:50:48,062",It was absolutely terrified.
"02:50:48,073","02:50:49,131",Belfort on your feet.
"02:50:49,174","02:50:51,904",But i ended have been.
"02:50:51,977","02:50:54,946","See, for brief leading moment."
"02:50:55,113","02:50:57,980",I forgot i was rich.
"02:50:58,116","02:51:02,052",And i lived in the place where everything was for sale.
"02:51:04,122","02:51:07,023",When you like to learn how to sell it.
"02:51:07,025","02:51:10,444","To live In some bad motherfucker in my life, look"
"02:51:10,445","02:51:13,931","at that rockstar, professional athlete, gangstars."
